19157458,27.907358,99.831599,58,2013-01-12
17253671,36.666868,117.002502,6,2013-01-13
575593,35.038859,111.006854,51,2013-01-14
17156388,22.293586,114.186124,11,2013-01-14
19133517,30.581084,114.316200,45,2013-01-14
853843,24.452340,118.073672,27,2013-01-14
538337,29.948227,122.326968,57,2013-01-15
17253671,36.666868,117.002502,6,2013-01-15
17637534,30.259244,120.219375,8,2013-01-15
17637534,29.600958,103.760824,41,2013-01-15
17637534,36.064226,103.823305,4,2013-01-15
17637534,29.544606,106.530635,9,2013-01-15
17637534,24.489231,118.103886,27,2013-01-15
10158442,31.249162,121.487899,8,2013-01-15
17637534,31.249162,121.487899,8,2013-01-15
16017828,31.249162,121.487899,8,2013-01-15
813969,22.009433,100.803038,28,2013-01-15
19157458,31.249162,121.487899,8,2013-01-15
575593,35.038859,111.006854,51,2013-01-16
17637534,32.057236,118.778074,17,2013-01-16
575593,35.038859,111.006854,51,2013-01-16
1089414,29.507004,103.400912,41,2013-01-16
575593,35.038859,111.006854,51,2013-01-16
19678471,30.581084,114.316200,45,2013-01-16
10158442,31.364338,121.251014,8,2013-01-16
19678471,40.388771,94.158042,38,2013-01-16
19678471,36.064226,103.823305,4,2013-01-16
19678471,30.581084,114.316200,45,2013-01-16
633695,29.948227,122.326968,57,2013-01-16
17637534,23.120049,113.307650,24,2013-01-17
491777,38.048684,114.520828,31,2013-01-17
766348,25.049153,102.714601,10,2013-01-18
849140,32.057236,118.778074,17,2013-01-18
19678471,37.148090,112.265493,7,2013-01-18
19678471,29.544606,106.530635,9,2013-01-18
17101759,22.009433,100.803038,28,2013-01-18
766348,30.679943,104.067923,12,2013-01-19
766348,29.544606,106.530635,9,2013-01-21
571024,25.049153,102.714601,10,2013-01-21
843158,35.105365,112.405268,2,2013-01-22
936164,36.105215,120.384428,19,2013-01-22
1001050,26.629907,106.709177,22,2013-01-23
19678471,30.581084,114.316200,45,2013-01-25
19678471,30.581084,114.316200,45,2013-01-25
17251242,26.629907,106.709177,22,2013-01-25
17603792,22.293586,114.186124,11,2013-01-26
17603792,22.204118,113.557519,13,2013-01-26
189282,25.049153,102.714601,10,2013-01-26
1078703,45.773225,126.657717,30,2013-01-27
245503,31.260156,121.498380,8,2013-01-27
843158,37.890277,112.550864,18,2013-01-28
167480,24.489231,118.103886,27,2013-01-28
17414744,25.215755,110.284608,55,2013-01-28
1016289,39.929986,116.395645,20,2013-01-28
799727,26.875351,100.229628,16,2013-01-29
17385131,26.875351,100.229628,16,2013-01-29
17385131,26.875351,100.229628,16,2013-01-29
766348,41.808645,123.432791,43,2013-01-29
5094364,26.875351,100.229628,16,2013-01-29
940322,31.249162,121.487899,8,2013-01-30
10316338,41.808645,123.432791,43,2013-01-31
10316338,30.581084,114.316200,45,2013-01-31
17156388,31.317987,120.619907,8,2013-01-31
799727,41.693800,100.099512,34,2013-01-31
17234906,24.489231,118.103886,27,2013-01-31
474425,39.929986,116.395645,20,2013-01-31
822450,24.668806,117.293055,27,2013-01-31
822450,24.489231,118.103886,27,2013-02-01
817759,25.049153,102.714601,10,2013-02-02
19043671,31.771397,119.981861,8,2013-02-02
5303993,30.259244,120.219375,8,2013-02-03
14396559,39.143930,117.210813,5,2013-02-04
822450,22.546054,114.025974,11,2013-02-04
822450,22.546054,114.025974,11,2013-02-04
1006180,22.806493,108.297234,61,2013-02-05
19088611,39.929986,116.395645,20,2013-02-05
17142310,22.293586,114.186124,11,2013-02-06
10130482,26.047125,119.330221,49,2013-02-06
17274101,24.857282,110.482929,55,2013-02-07
17274101,25.262901,110.260920,55,2013-02-07
17274101,24.857282,110.482929,55,2013-02-08
5598163,24.489231,118.103886,27,2013-02-11
474425,39.143930,117.210813,5,2013-02-12
19217323,23.120049,113.307650,24,2013-02-12
19745094,23.078663,112.479653,24,2013-02-12
17253671,39.929986,116.395645,20,2013-02-13
325325,40.992521,117.933822,35,2013-02-14
19641027,29.836582,119.560462,66,2013-02-15
738093,37.148090,112.265493,7,2013-02-15
817759,30.679943,104.067923,12,2013-02-16
766348,40.305129,120.026302,23,2013-02-16
466791,30.679943,104.067923,12,2013-02-16
19424797,29.544606,106.530635,9,2013-02-16
17263867,39.929986,116.395645,20,2013-02-16
19424797,29.544606,106.530635,9,2013-02-17
17220563,22.293586,114.186124,11,2013-02-17
5613099,39.882147,116.386070,20,2013-02-17
5600449,24.489231,118.103886,27,2013-02-18
822450,25.215755,110.284608,55,2013-02-18
538337,22.293586,114.186124,11,2013-02-19
17386998,32.408505,119.427778,17,2013-02-19
19043671,31.317987,120.619907,8,2013-02-19
17530049,37.890277,112.550864,18,2013-02-19
17362082,39.929986,116.395645,20,2013-02-20
799727,36.105215,120.384428,19,2013-02-20
17145259,22.293586,114.186124,11,2013-02-21
17140763,28.689578,115.893528,59,2013-02-21
17090474,39.143930,117.210813,5,2013-02-21
437081,22.806493,108.297234,61,2013-02-21
17414744,33.317446,103.934044,1,2013-02-22
182403,31.317987,120.619907,8,2013-02-22
272237,23.120049,113.307650,24,2013-02-22
1058574,31.249162,121.487899,8,2013-02-22
19080674,28.013633,109.518882,25,2013-02-22
817759,30.679943,104.067923,12,2013-02-23
17090474,31.249162,121.487899,8,2013-02-23
217868,45.773225,126.657717,30,2013-02-23
17530049,36.682785,117.024967,6,2013-02-23
17686005,23.120049,113.307650,24,2013-02-24
148613,38.948710,121.593478,62,2013-02-24
1016289,39.929986,116.395645,20,2013-02-24
799727,36.215457,117.183902,36,2013-02-25
17473101,33.317446,103.934044,1,2013-02-26
281992,22.546054,114.025974,11,2013-02-27
5462065,30.581084,114.316200,45,2013-02-27
19424797,29.544606,106.530635,9,2013-02-27
17516895,30.581084,114.316200,45,2013-02-28
9609660,31.249162,121.487899,8,2013-02-28
1006180,29.327232,117.787485,63,2013-03-01
17205145,26.875351,100.229628,16,2013-03-02
738093,31.249162,121.487899,8,2013-03-02
17707974,33.317446,103.934044,1,2013-03-03
19089015,26.629907,106.709177,22,2013-03-03
17268682,26.875351,100.229628,16,2013-03-03
17567584,23.043024,113.763434,24,2013-03-03
19424797,29.660709,105.747626,9,2013-03-03
798560,25.049153,102.714601,10,2013-03-03
17563593,36.064226,103.823305,4,2013-03-04
864289,22.204118,113.557519,13,2013-03-04
10130482,24.901652,118.600362,56,2013-03-05
491777,38.048684,114.520828,31,2013-03-06
491777,38.048684,114.520828,31,2013-03-07
17274101,38.048684,114.520828,31,2013-03-07
17274101,36.105215,120.384428,19,2013-03-07
138833,29.666941,94.349985,64,2013-03-08
1050604,29.662557,91.111891,15,2013-03-09
17610149,24.489231,118.103886,27,2013-03-09
17707974,30.705004,122.481686,57,2013-03-09
10017787,38.048684,114.520828,31,2013-03-09
5210297,22.546054,114.025974,11,2013-03-09
864289,22.293586,114.186124,11,2013-03-10
14396559,29.544606,106.530635,9,2013-03-10
17610149,24.489231,118.103886,27,2013-03-10
19328154,36.105215,120.384428,19,2013-03-10
340146,39.929986,116.395645,20,2013-03-10
5210297,23.043024,113.763434,24,2013-03-11
17290872,25.049153,102.714601,10,2013-03-11
817759,30.329145,103.975157,12,2013-03-11
5488371,27.907358,99.831599,58,2013-03-11
18076845,27.907358,99.831599,58,2013-03-12
491777,38.048684,114.520828,31,2013-03-12
491777,38.048684,114.520828,31,2013-03-12
936164,24.452340,118.073672,27,2013-03-12
791673,29.231190,103.980199,41,2013-03-13
5474315,24.489231,118.103886,27,2013-03-13
17610149,24.489231,118.103886,27,2013-03-13
10017787,38.886565,115.494810,47,2013-03-13
17486279,30.259244,120.219375,8,2013-03-13
